price,address,bds,ba,sqft,image
"$210,000","105 Starrs Mill Dr, Senoia, GA 30276",4,3,"1,696","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","150 Windward Way, Fayetteville, GA 30214",3,3,"2,502","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","1110 Iveydale Ln, Peachtree City, GA 30269",4,3,"2,563","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$413,500","230 Blue Point Pkwy, Fayetteville, GA 30215",4,4,"2,916","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$209,000","190 Woodgate, Fayetteville, GA 30215",3,2,"1,690",N/A
"$249,900","335 Windsor Dr, Fayetteville, GA 30215",4,3,"2,151","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$515,000","106 Camp Creek Trl, Peachtree City, GA 30269",6,5,"5,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$544,900","180 Swanson Rd #4, Fayetteville, GA 30214",4,4,"3,350","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$283,000","355 Burch Rd, Fayetteville, GA 30215",6,3,"3,297","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","916 Highway 314, Fayetteville, GA 30214",4,3,"2,265","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,000","140 Roscommon Ct, Tyrone, GA 30290",4,3,"3,756","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$191,000","31 Cobblestone Crk, Peachtree City, GA 30269",4,3,"1,851",N/A
"$360,000","310 Legacy Ln, Peachtree City, GA 30269",3,2,"1,936","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$333,900","115 Drumcliff Ct, Tyrone, GA 30290",5,4,"3,438","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$62,500","255 Oak St, Fayetteville, GA 30215",3,3,"1,906","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","105 Forest Hall Pl, Fayetteville, GA 30214",5,3,"3,343","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","245 Rehobeth Way, Fayetteville, GA 30214",3,2,"1,811",https://photos.zillowstatic.com/p_e/ISvgsd8d58pwtt0000000000.jpg
"$329,900","120 Mandy Ct, Fayetteville, GA 30215",4,3,"2,924",https://photos.zillowstatic.com/p_e/ISfk0ef5eo7ii80000000000.jpg
"$427,572","4 Lot 4-2 Newberry Estates Xing #4-2, Senoia, GA 30276",5,4,"3,662",https://photos.zillowstatic.com/p_e/IS7uaq0dfcyjr71000000000.jpg
"$643,400","1153 Antioch Rd, Fayetteville, GA 30215",5,5,"5,348",https://photos.zillowstatic.com/p_e/ISbx3mcxtndzc60000000000.jpg
"$55,000","0 Snead Rd #504-598, Fayetteville, GA 30215",--,N/A,N/A,https://photos.zillowstatic.com/p_e/ISvwoprucrh3401000000000.jpg
"$487,000","203 Camp Creek Trl, Peachtree City, GA 30269",3,3,"2,875",https://photos.zillowstatic.com/p_e/IS7qnhzqcs20051000000000.jpg
"$349,900","145 Flint Acres Cir, Jonesboro, GA 30238",4,4,"5,813",N/A
"$350,000","106 Denham Sq, Peachtree City, GA 30269",3,4,"2,511",https://photos.zillowstatic.com/p_e/ISb1fd86l7t1t31000000000.jpg
"$274,900","195 Sugarland Trl, Fayetteville, GA 30214",4,3,"2,580",https://photos.zillowstatic.com/p_e/ISzbzenzf25mw60000000000.jpg
"$625,000","156 Interlochen Dr, Peachtree City, GA 30269",5,5,"4,448","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$303,000","308 Ginger Cake Rd, Fayetteville, GA 30214",3,4,"3,840","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$389,000","120 Gadson Dr, Fayetteville, GA 30214",5,3,"2,876","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$613,500","113 Middleton Dr, Peachtree City, GA 30269",6,4,"4,816","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$429,900","618 Bellenden Dr, Peachtree City, GA 30269",4,4,"3,453","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$577,000","611 Mask Rd #12, Brooks, GA 30205",5,4,"3,098","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$372,000","118 Masters Dr N, Peachtree City, GA 30269",4,3,"2,920","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$141,500","32 Twiggs Cor, Peachtree City, GA 30269",2,2,"1,118","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","245 Devilla Trce, Fayetteville, GA 30214",4,4,"2,802","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$309,000","267 Turnbridge Cir, Peachtree City, GA 30269",4,2,"1,947","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$145,000","310 Oak St, Fayetteville, GA 30215",3,2,"1,802","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$325,000","2699 Highway 85 S, Senoia, GA 30276",3,3,"2,639","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$232,000","544 Covered Bridge Trl, Fayetteville, GA 30214",4,2.5,"2,136","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$335,000","105 Cabin Gate, Peachtree City, GA 30269",4,3,"2,462","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$538,000","165 Streamview Ct, Fayetteville, GA 30215",6,4,"4,037","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","1039 Pinehurst Dr, Peachtree City, GA 30269",2,2,"1,695","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$510,000","114 Julias Xing, Brooks, GA 30205",4,3,"3,566","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$485,000","185 Riveroak Dr, Fayetteville, GA 30215",4,4,"3,841","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$206,000","842 Senoia Rd, Tyrone, GA 30290",3,2,"2,269","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","415 Robinson Rd, Peachtree City, GA 30269",4,5,"4,423","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$72,000","0 S 242 Clark Spur, Fayetteville, GA 30215",18.7,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","321 Huiet Dr, Fayetteville, GA 30215",5,4,"2,892","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","144 Maple Grove Ter, Peachtree City, GA 30269",2,3,"2,770","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$425,000","170 Chaparral Trce, Tyrone, GA 30290",5,4,"4,408","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$474,900","215 Postwood Dr, Fayetteville, GA 30215",3,3,"2,877",N/A
"$205,000","115 Country Side Dr, Senoia, GA 30276",3,2,"1,250","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$271,000","253 Otter Cir, Fayetteville, GA 30215",4,3,"2,213","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$443,800","130 Whitman Grv, Fayetteville, GA 30215",4,4,"3,858","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$159,000","2753 Highway 92 S, Fayetteville, GA 30215",2,1,"1,232","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","202 Swanson Rdg, Peachtree City, GA 30269",3,3,"3,946","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$502,000","300 Bellingrath Ct, Peachtree City, GA 30269",4,3,"3,204","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","138 Sweetgum Rd, Peachtree City, GA 30269",3,2,"1,444",https://photos.zillowstatic.com/p_e/ISv8icm8ack8u90000000000.jpg
"$502,000","300 Bellingrath Ct, Peachtree City, GA 30269",4,3,"3,204",https://photos.zillowstatic.com/p_e/ISrpsg4pw8vik91000000000.jpg
"$259,900","130 Mill Wood Ln, Fayetteville, GA 30214",4,3,"3,370",https://photos.zillowstatic.com/p_e/ISbl2h6kgrjit80000000000.jpg
"$224,900","120 Maple Ct, Fayetteville, GA 30214",4,3,"2,557",https://photos.zillowstatic.com/p_e/IS76451ah9wgkk1000000000.jpg
"$150,900","200 Monmouth Dr, Fayetteville, GA 30214",2,2,"1,361",https://photos.zillowstatic.com/p_e/ISn2cd7anx4f980000000000.jpg
"$878,000","809 Smokey Way, Peachtree City, GA 30269",6,7,"6,367",https://photos.zillowstatic.com/p_e/ISz3hrqtkh2dp61000000000.jpg
"$448,902","323 Cottonwood Circle, Peachtree City, GA 30269",3,2,"1,772",N/A
"$580,000","360 Morgan Mill Rd, Brooks, GA 30205",3,4,"3,251",https://photos.zillowstatic.com/p_e/IS7q3q4hkp49mx0000000000.jpg
"$330,931","135 Filson Dr #2025, Senoia, GA 30276",4,3,"2,812",https://photos.zillowstatic.com/p_e/ISznw0wmyykcay0000000000.jpg
"$250,000","335 Sunderland Cir, Fayetteville, GA 30215",4,2,"1,836","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$420,000","315 Park Haven Ln, Tyrone, GA 30290",4,4,"3,695","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$463,000","205 Oakleigh Manor Dr, Fayetteville, GA 30215",3,4,"3,984","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$167,000","313 Twiggs Cor, Peachtree City, GA 30269",3,3,"1,246","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$565,500","209 Palisades, Peachtree City, GA 30269",4,4,"5,905","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$299,900","320 Pine Trail Rd, Fayetteville, GA 30214",3,2,"2,265","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$522,000","1114 Montclair Dr, Peachtree City, GA 30269",4,5,"3,503","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$194,900","115 Ridge Rd, Tyrone, GA 30290",3,2,"1,684","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$318,000","190 Sweetwater Dr, Fayetteville, GA 30214",4,4,"2,851","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$495,000","354 Lowery Rd, Fayetteville, GA 30215",6,3,"4,118","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$540,000","120 Kenmare Row, Tyrone, GA 30290",5,4,"3,966","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$387,000","578 Grant Rd, Brooks, GA 30205",3,3,"2,727","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","579 Crabapple Ln, Peachtree City, GA 30269",5,5,"4,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$425,000","824 Richmond Cir, Peachtree City, GA 30269",4,4,"3,347","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$323,700","345 Laurelwood Dr, Tyrone, GA 30290",4,3,"2,660","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$269,900","185 Canterbury Ln, Fayetteville, GA 30215",3,3,"2,276","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","192 Highland Hills Rd, Fayetteville, GA 30214",3,2,"1,779","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$441,000","826 Richmond Cir, Peachtree City, GA 30269",4,4,"3,682","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$410,000","320 Terrane Rdg, Peachtree City, GA 30269",3,2,"2,638","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$452,905","262 Blue Point Pkwy, Fayetteville, GA 30215",4,4,"3,401","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","105 Monticello Way, Fayetteville, GA 30214",4,4,"3,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$452,905","262 Blue Point Pkwy #60, Fayetteville, GA 30215",4,4,"3,401","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","235 Devilla Ct #75, Fayetteville, GA 30214",3,2,"2,205","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$385,000","120 Laydon Ave, Fayetteville, GA 30214",5,5,"3,320","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$935,000","585 Wentworth Ct, Fayetteville, GA 30215",7,6,"6,401","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$399,000","313 Calgary Dr, Peachtree City, GA 30269",4,3,"2,601","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$549,900","120 Buckhorn Trl, Fayetteville, GA 30214",5,5,"4,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,900","310 Haskin Knls, Peachtree City, GA 30269",4,3,"2,271","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$445,000","647 Lees Lake Rd, Fayetteville, GA 30214",6,4,"4,802","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$356,000","1706 Yarborough Dr, Peachtree City, GA 30269",4,3,"2,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$241,000","125 Parkside Dr, Fayetteville, GA 30214",4,3,"1,969","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$342,800","215 Buckhorn Trl #22, Fayetteville, GA 30214",4,5,"5,069",https://photos.zillowstatic.com/p_e/ISn247lqtrq9061000000000.jpg
"$180,000","135 Millers Oak Way, Jonesboro, GA 30238",3,2,"1,945",https://photos.zillowstatic.com/p_e/ISn6rnon8t9rn10000000000.jpg
"$342,800","215 Buckhorn Trl, Fayetteville, GA 30214",5,4,"2,802",https://photos.zillowstatic.com/p_e/ISzb7d7olu0l6w1000000000.jpg
"$185,000","125 Angela Dr, Fayetteville, GA 30215",3,2,"1,550",https://photos.zillowstatic.com/p_e/ISuwwv5khn4ket1000000000.jpg
"$310,000","135 Marina Ct, Fayetteville, GA 30215",4,4,"3,884",https://photos.zillowstatic.com/p_e/ISrdzh4rihwht01000000000.jpg
"$487,500","402 Golf View Dr, Peachtree City, GA 30269",--,--,"2,820",N/A
"$241,000","125 Parkside Dr, Fayetteville, GA 30214",4,3,"1,969",https://photos.zillowstatic.com/p_e/ISjbwrljsavbi20000000000.jpg
"$389,500","1106 Twin Bridge Ln, Peachtree City, GA 30269",4,3,"2,800",https://photos.zillowstatic.com/p_e/IS7uulugx7kp401000000000.jpg
"$271,500","105 Vista Ln, Tyrone, GA 30290",3,2,"2,189",https://photos.zillowstatic.com/p_e/ISjv3b9j46hf011000000000.jpg
"$323,000","124 Stearman Rd, Fayetteville, GA 30214",6,4,"3,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","347 Summer Pl, Peachtree City, GA 30269",3,2,"1,408","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$333,000","107 Haven Rdg, Peachtree City, GA 30269",4,3,"2,282",N/A
"$548,000","185 Lodge Trl, Fayetteville, GA 30215",5,4,"3,876","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$470,000","107 Village Green Cir, Tyrone, GA 30290",5,5,"5,548","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$388,000","131 Planterra Way #140, Peachtree City, GA 30269",3,3,"2,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$355,000","200 Montego Trl, Tyrone, GA 30290",5,4,"3,900","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$390,000","602 Preserve Pl, Peachtree City, GA 30269",5,3,"2,890","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$700,000","158 Dogwood Trl, Tyrone, GA 30290",3,3,"2,583","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","109 Kings Ridge Dr, Peachtree City, GA 30269",3,2,"1,966","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$417,000","217 Columns Ln, Peachtree City, GA 30269",5,3,"3,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,000","665 Bradley Dr, Fayetteville, GA 30214",3,2,"1,477","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$337,000","209 Felspar Rdg, Peachtree City, GA 30269",3,3,"2,448","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","156 Bernhard Rd, Fayetteville, GA 30215",3,2,"1,951","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$674,500","406 Vanderwall, Peachtree City, GA 30269",5,4,"3,401","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$224,000","105 Birch Ct, Fayetteville, GA 30214",4,2,"2,357","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$349,600","103 Bowmoor Bank, Peachtree City, GA 30269",4,3,"2,132","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$385,000","180 Grant Rd, Fayetteville, GA 30215",3,3,"3,070","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$400,000","300 Sandalin Ln, Peachtree City, GA 30269",4,4,"3,494","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$548,500","170 Hillred Dr, Fayetteville, GA 30215",4,4,"3,918","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$406,000","195 Rolling Brook Trl, Fayetteville, GA 30215",5,3,"3,275","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
