price,address,bds,ba,sqft,image
"$367,000","125 Aubree Way, Mcdonough, GA 30252",5,4,"3,633","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","113 Micah Dr, Mcdonough, GA 30253",6,3,"3,204","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$248,700","517 Overo Dr, Mcdonough, GA 30253",4,3,"2,097","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$246,315","648 Moorings Ave, Mcdonough, GA 30253",4,3,"2,410",N/A
"$249,570","644 Moorings Ave #186, Mcdonough, GA 30253",4,3,"2,570","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,000","127 Windsong Dr, Stockbridge, GA 30281",4,4,"2,443","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,570","644 Moorings Ave, Mcdonough, GA 30253",4,3,"2,570","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$206,000","3307 Baylor Cir, Mcdonough, GA 30253",3,2,"1,689","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,000","481 Walnut Creek Dr, Stockbridge, GA 30281",5,3,"2,464","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","2058 Theberton Trl #235, Locust Grove, GA 30248",3,3,"1,761","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","681 Locust Rd, Locust Grove, GA 30248",3,2,"1,599","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","2058 Theberton Trl, Locust Grove, GA 30248",3,3,"1,761","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","335 Newcastle Vis, Mcdonough, GA 30253",3,2,"1,461","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,760","544 Noblewood Dr #109, Mcdonough, GA 30252",5,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$247,315","505 Overo Dr, Mcdonough, GA 30253",4,3,"2,097","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$247,315","505 Overo Dr #173, Mcdonough, GA 30253",4,3,"2,097","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,760","544 Noblewood Dr, Mcdonough, GA 30252",5,3,"3,209","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,300","405 Harvick Cir, Stockbridge, GA 30281",4,3,"2,694","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$143,000","1586 Flat Rock Rd, Stockbridge, GA 30281",3,2,"1,278","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,445","513 Overo Dr, Mcdonough, GA 30253",4,3,"2,097","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$194,000","88 Mays Rd, Stockbridge, GA 30281",3,2,"2,248","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","226 Daisy Cir, Mcdonough, GA 30252",4,3,"2,610","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$237,500","359 Interlake Pass, Mcdonough, GA 30252",4,4,"2,917","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$286,900","1011 Bench Mark Dr, Mcdonough, GA 30252",4,3,"2,681","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$281,000","140 Clear Springs Dr LOT 13, Jackson, GA 30233",4,4,"2,574","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$163,000","571 Oak Grove Rd, Mcdonough, GA 30253",3,2,"1,450","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$138,000","904 Reda Ct, Mcdonough, GA 30253",4,3,"2,025","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","310 Royal St, Mcdonough, GA 30253",4,4,"2,620",https://photos.zillowstatic.com/p_e/ISjjimytwqzlc90000000000.jpg
"$286,900","1011 Bench Mark Dr, Mcdonough, GA 30252",4,3,"2,681",https://photos.zillowstatic.com/p_e/IS7msediwxsjoh0000000000.jpg
"$143,000","1586 Flat Rock Rd, Stockbridge, GA 30281",3,2,"1,278",https://photos.zillowstatic.com/p_e/IS3jbgj7fquqhg0000000000.jpg
"$281,000","140 Clear Springs Dr LOT 13, Jackson, GA 30233",4,4,"2,574",https://photos.zillowstatic.com/p_e/IS3z3hvk0oaj0c0000000000.jpg
"$37,500","0 Rabbit Run, Mcdonough, GA 30252",--,N/A,N/A,https://photos.zillowstatic.com/p_e/ISvw4icaqcebdp0000000000.jpg
"$220,000","173 Oakwood Trl, Mcdonough, GA 30252",4,2,"1,884",https://photos.zillowstatic.com/p_e/IS3jnl7f9eq3t70000000000.jpg
"$399,900","140 Arabella Pkwy #128, Locust Grove, GA 30248",4,5,--,https://photos.zillowstatic.com/p_e/ISfo3rqqf11xnm1000000000.jpg
"$240,000","2332 Braelin Loop, Mcdonough, GA 30253",4,3,"2,910",https://photos.zillowstatic.com/p_e/ISb91g7f1agbjx1000000000.jpg
"$155,000","460 Old Tree Dr, Jackson, GA 30233",4,2,"1,496",https://photos.zillowstatic.com/p_e/IS1v0ozsr7xc0e1000000000.jpg
"$208,000","909 Swallowtail Vw, Stockbridge, GA 30281",4,3,"1,986","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","172 Caraway Rd, Locust Grove, GA 30248",5,4,"3,757","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$268,000","100 Sea Shore Cir, Mcdonough, GA 30252",4,3,"2,210","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$301,815","307 Niles Ct #30, Marietta, GA 30060",3,3,"1,805","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,500","1705 Cape Fear Way, Mcdonough, GA 30252",4,3,"3,066",N/A
"$205,000","301 Horsehill St, Mcdonough, GA 30253",4,3,"2,570","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$395,500","412 Corriander Path, Locust Grove, GA 30248",4,3,"3,020","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$157,850","428 Buckboard Ln, Locust Grove, GA 30248",3,2,"1,528","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$800,000","1435 Pates Creek Rd, Stockbridge, GA 30281",4,5,"6,068","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","106 Springs Ct, Mcdonough, GA 30252",3,3,"2,749","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$235,000","2038 Reserve Pkwy, Mcdonough, GA 30253",4,3,"2,475","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,500","122 Gillson Dr, Mcdonough, GA 30253",4,3,"3,621","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$144,900","210 Melrose Way, Mcdonough, GA 30252",3,2,"1,232","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","304 Westover Ct, Mcdonough, GA 30253",4,3,"3,024","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,640","232 Sapphire St, Mcdonough, GA 30252",--,--,--,N/A
"$199,900","1005 Miss Amber Way, Locust Grove, GA 30248",4,3,"2,079","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,000","411 Mosby Ln, Locust Grove, GA 30248",3,1,"1,689","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$170,000","1597 Queen Elizabeth Dr #13, Locust Grove, GA 30248",4,3,"1,862","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,500","236 Lakeview Dr, Locust Grove, GA 30248",3,2,"1,789","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$252,270","9017 Holder Rd LOT 108, Locust Grove, GA 30248",5,3,"2,525",N/A
"$224,000","1167 Pebble Ridge Dr, Hampton, GA 30228",4,3,"3,210","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$235,000","553 Higgins Rd, Locust Grove, GA 30248",5,2,"2,103","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$394,961","230 Thyme Leaf Way, Locust Grove, GA 30248",5,4,"3,315","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$202,000","161 Parkside Dr, Stockbridge, GA 30281",3,3,"2,081","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$213,000","910 Alexander Hamilton Dr, Mcdonough, GA 30253",3,3,"2,045","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","6011 Jonathan Ln, Mcdonough, GA 30252",4,3,"2,323","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$441,000","1235 Upchurch Rd, Mcdonough, GA 30252",5,6,"4,472","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$344,900","617 Shearwater Way, Stockbridge, GA 30281",5,4,"4,049","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$344,900","904 Eskew Rd, Mcdonough, GA 30252",4,4,"3,342","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$55,000","704 Old Conyers Rd, Stockbridge, GA 30281",1,1,"1,063","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$304,000","175 Winding Stream Trl, Hampton, GA 30228",4,3,"3,245","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$344,900","617 Shearwater Way, Stockbridge, GA 30281",5,4,"4,049",https://photos.zillowstatic.com/p_e/ISzj55aqu6qz3p1000000000.jpg
"$330,000","3075 Wood Valley Dr, Mcdonough, GA 30253",3,3,"2,280",https://photos.zillowstatic.com/p_e/IS3voqd0pryb2y1000000000.jpg
"$145,000","106 Parkview Dr, Stockbridge, GA 30281",3,2,"1,600",https://photos.zillowstatic.com/p_e/ISrh6u9qnhqo7h0000000000.jpg
"$202,000","161 Parkside Dr, Stockbridge, GA 30281",3,3,"2,081",https://photos.zillowstatic.com/p_e/ISz7wxwbra1g4r0000000000.jpg
"$300,000","6011 Jonathan Ln, Mcdonough, GA 30252",4,3,"2,323",https://photos.zillowstatic.com/p_e/ISfkczzwhplsv70000000000.jpg
"$55,000","704 Old Conyers Rd, Stockbridge, GA 30281",1,1,"1,063",https://photos.zillowstatic.com/p_e/ISb9d96363uxw21000000000.jpg
"$188,000","325 Furrow Creek Ct, Jackson, GA 30233",5,3,"2,073",https://photos.zillowstatic.com/p_e/IS7yha05dmew291000000000.jpg
"$88,000","170 Sherwood Loop, Mcdonough, GA 30253",3,2,"1,224",https://photos.zillowstatic.com/p_e/ISj36uruxlv18o0000000000.jpg
"$288,000","121 E Knight Rd, Mcdonough, GA 30252",3,3,"3,120",https://photos.zillowstatic.com/p_e/IS33nmblch7ck01000000000.jpg
"$394,961","230 Thyme Leaf Way, Locust Grove, GA 30248",5,4,"3,315","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$256,670","338 Lara Ln, Mcdonough, GA",4,3,"2,690","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$304,000","175 Winding Stream Trl, Hampton, GA 30228",4,3,"3,245","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$240,000","250 Winding Stream Trl, Hampton, GA 30228",3,3,"2,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,399","1205 Grove Pkwy #6, Jonesboro, GA 30236",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$246,000","1703 Snapping Shoals Rd, Mcdonough, GA 30252",1,1.5,600,N/A
"$145,000","106 Parkview Dr #3, Stockbridge, GA 30281",3,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$232,500","400 Floyd Rd, Hampton, GA 30228",3,2,"2,074","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$383,890","144 Ruby Ln #138, Mcdonough, GA 30252",5,4,"4,235","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$224,900","996 Coan Dr, Locust Grove, GA 30248",3,2,"1,604","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$77,000","135 Pinehurst Dr, Stockbridge, GA 30281",3,2,"1,408","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$535,000","437 Warren Way #45, Mcdonough, GA 30252",4,5,"4,525","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$271,200","3224 Baylor Cir, Mcdonough, GA 30253",5,5,"2,680","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$354,900","609 Cozy Bay Cir, Stockbridge, GA 30281",5,4,"4,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","210 Timber Ridge Dr, Mcdonough, GA 30252",4,4,"3,848","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,500","113 Shoreline Way, Hampton, GA 30228",5,4,"2,612","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$273,000","1991 Snapping Shoals Rd, Mcdonough, GA 30252",3,2,"2,466",N/A
"$300,000","460 Rabbit Run Rd, Mcdonough, GA 30252",3,2,"2,503","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$168,000","170 Garden Walk, Stockbridge, GA 30281",3,2,"1,267","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,900","6027 Jonathan Ln, Mcdonough, GA 30252",4,2,"2,243","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,800","560 New Morn Dr, Mcdonough, GA 30253",3,2,"1,914","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","305 Teakwood Ter, Stockbridge, GA 30281",4,3,"2,659","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$117,635","55 Pinehurst Dr, Stockbridge, GA 30281",3,2,"1,186","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$303,000","155 Westin Park Dr, Locust Grove, GA 30248",5,4,"2,906","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$172,900","220 Grove Rd, Locust Grove, GA 30248",3,2,"1,269","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,000","901 Parkside Place Ave, Mcdonough, GA 30253",4,3,"2,633","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$241,000","504 Gigi Ct, Mcdonough, GA 30252",4,3,"2,771","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","1280 Ohara Dr, Mcdonough, GA 30253",3,2,"1,493","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","184 Rankin Cir, Mcdonough, GA 30253",3,3,"1,502",N/A
"$213,000","121 Harper Rd, Mcdonough, GA 30252",4,2,"1,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$346,500","4010 Rotterdam Pass, Hampton, GA 30228",5,3,"3,769",N/A
"$151,500","51 Greenville Ct, Hampton, GA 30228",3,2,"1,185",https://photos.zillowstatic.com/p_e/IS3bhnaz538tao1000000000.jpg
"$346,500","4010 Rotterdam Pass, Hampton, GA 30228",5,3,"3,769",N/A
"$162,999","447 Grier Dr, Locust Grove, GA 30248",3,3,"1,964",https://photos.zillowstatic.com/p_e/ISzbvv1nzn0r1h1000000000.jpg
"$235,000","933 Piedmont Dr, Locust Grove, GA 30248",6,3,"3,000",https://photos.zillowstatic.com/p_e/IS7qv7lr62ygku0000000000.jpg
"$288,400","112 Lotus Cir, Mcdonough, GA 30252",4,3,"2,759",https://photos.zillowstatic.com/p_e/IS3niw7k6v8zpy0000000000.jpg
"$176,000","430 Jana Ln, Mcdonough, GA 30252",3,2,"1,548",https://photos.zillowstatic.com/p_e/ISj75olm8o83h21000000000.jpg
"$595,000","115 Glen Eagle Way, Mcdonough, GA 30253",6,7,"5,459",https://photos.zillowstatic.com/p_e/IS7qvjuqhnw3xx0000000000.jpg
"$225,000","264 Clarkdell Dr, Stockbridge, GA 30281",3,3,"2,249",https://photos.zillowstatic.com/p_e/ISjjialbsg7gn11000000000.jpg
"$220,000","148 Tye St, Stockbridge, GA 30281",4,4,"2,055",https://photos.zillowstatic.com/p_e/ISf0t6duscein80000000000.jpg
"$207,000","146 Stoney Brook Way, Mcdonough, GA 30253",4,3,"1,838","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$342,000","528 Saferon Walk, Mcdonough, GA 30252",5,4,"3,579","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$244,000","3348 Alhambra Cir, Hampton, GA 30228",3,2,"2,434","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","1508 Lilli Pad Ct, Mcdonough, GA 30252",4,2,"2,772","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$344,764","794 Relic Rdg #116, Hampton, GA 30228",5,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$219,550","137 Magnaview Dr #76, Mcdonough, GA 30253",4,3,"2,345","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,500","831 Chalet Hls, Mcdonough, GA 30253",4,4,"2,983","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,900","113 Carols Ln, Locust Grove, GA 30248",3,2,"1,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","548 Guinevere Ct, Mcdonough, GA 30252",4,3,"3,076","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,990","1164 Hartwell Rd, Locust Grove, GA 30248",--,--,--,N/A
"$120,000","428 Kendall Ln, Mcdonough, GA 30253",3,3,"1,398","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","115 Portsmouth Ave, Hampton, GA 30228",2,2,"1,288","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$85,000","121 Edwards Way, Stockbridge, GA 30281",3,2,"1,772",N/A
"$200,000","210 Pleasant Grove Cir, Mcdonough, GA 30252",4,3,"2,060","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","141 Thicket Trl, Mcdonough, GA 30252",3,3,"2,201","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,990","1164 Hartwell Rd #213, Locust Grove, GA 30248",4,3,"2,253","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$335,000","329 Norway Spruce Ct, Locust Grove, GA 30248",6,5,"3,691","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$73,000","100 Lemon Pl, Mcdonough, GA 30253",3,1,960,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$173,000","540 Carlsbad Cv, Stockbridge, GA 30281",3,3,"1,611","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","2616 Highway 155 N, Mcdonough, GA 30252",6,2,"3,084","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,000","312 Waltrip Ct, Stockbridge, GA 30281",4,3,"2,830","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","141 Thicket Trl #21, Mcdonough, GA 30252",4,3,"2,201","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,500","4017 Andover Cir, Mcdonough, GA 30252",6,4,"3,801","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
