price,address,bds,ba,sqft,image
"$349,900","1066 Forest Creek Dr, Canton, GA 30115",4,3,"2,866","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$154,900","554 N Etowah Dr, Canton, GA 30114",2,1,864,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$240,000","111 Ivygreen Chase, Canton, GA 30114",3,2,"1,430","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","403 Pine Log Ct, Canton, GA 30115",4,3,"2,786","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$365,000","707 Middlebrook Chase, Canton, GA 30115",6,4,"3,436",N/A
"$288,950","211 Ellis Ln, Woodstock, GA 30189",3,3,"1,818","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$264,900","237 Taylors Farm Dr, Canton, GA 30115",4,2,"3,333","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$192,000","223 Oak Grove Way, Acworth, GA 30102",3,3,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$342,000","223 Brookview Pl, Woodstock, GA 30188",3,2,"2,071","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$369,500","126 Dunlavin Dr, Acworth, GA 30102",5,4,"3,825",N/A
"$309,990","3503 Great Sky Pkwy W, Canton, GA 30114",4,3,"2,439","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,245","232 Augusta Walk, Canton, GA 30114",4,3,"2,439",https://photos.zillowstatic.com/p_e/ISjrk1e40mwfio0000000000.jpg
"$355,250","606 Forest Pine Dr, Ball Ground, GA 30107",4,4,"2,386",https://photos.zillowstatic.com/p_e/ISjvv8aow08mwr0000000000.jpg
"$280,000","716 Habersham Pl, Canton, GA 30115",3,2,"1,620",https://photos.zillowstatic.com/p_e/ISbxn9460lb5gu1000000000.jpg
"$270,000","538 Arnold Mill Rd, Woodstock, GA 30188",5,3,"3,019",https://photos.zillowstatic.com/p_e/IS72hw7i7y00iz0000000000.jpg
"$480,000","229 Aster Ct, Canton, GA 30114",4,4,"4,703",N/A
"$549,900","480 Olivia Ln, Ball Ground, GA 30107",4,4,"3,552",https://photos.zillowstatic.com/p_e/ISnul7j80szx3q1000000000.jpg
"$372,069","208 Ellis Ln, Woodstock, GA 30189",3,4,"2,518",https://photos.zillowstatic.com/p_e/ISnic8g353ygas1000000000.jpg
"$247,500","207 Townview Dr, Woodstock, GA 30189",3,3,"1,792",https://photos.zillowstatic.com/p_e/ISbl255n4be67q1000000000.jpg
"$190,000","100 Hospital Rd, Canton, GA 30114",5,2,936,N/A
"$335,000","310 Meadowcrest Cir, Canton, GA 30115",4,4,"2,870",N/A
"$375,000","313 Chesterfield Cv, Woodstock, GA 30189",4,3,"2,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","61 Dogwood Pass, Nelson, GA 30151",2,1,"1,920","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$326,400","110 Maple Ct, Waleska, GA 30183",3,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$60,000","230 Pearidge Rd LOT 0, Canton, GA 30114",1.03,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$436,000","345 N Brooke Dr, Canton, GA 30115",4,5,"4,770","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,000","1053 Dunedin Trl, Woodstock, GA 30188",3,3,"1,815","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$314,900","829 Harrison Dr, Acworth, GA 30102",4,3,"2,708",N/A
"$213,000","313 Hiawassee Dr, Woodstock, GA 30188",3,3,"1,434","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","201 Townview Dr, Woodstock, GA 30189",3,3,"1,772","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$212,500","1017 Daventry Xing, Woodstock, GA 30188",2,2,917,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","124 Stargaze Rdg, Canton, GA 30114",4,3,"3,282","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","108 Freedom Dr, Acworth, GA 30102",5,3,"2,460","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","4004 Dream Catcher Dr, Woodstock, GA 30189",4,3,"2,373",N/A
"$192,500","210 Beaver Pond Dr, Woodstock, GA 30188",3,2,"1,680","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,990","717 Thrush Rd, Acworth, GA 30102",--,--,--,N/A
"$219,400","252 Walnut Ridge Rd, Canton, GA 30115",6,5,"4,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,000","236 Ridge Mill Dr, Acworth, GA 30102",3,3,"1,584","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","3111 Sandhurst Dr, Woodstock, GA 30189",3,3,"2,268","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$314,900","232 Mountain Vista Blvd, Canton, GA 30115",4,3,"1,985",N/A
"$215,000","103 Franklin Hills Ct, Canton, GA 30114",3,3,"2,188","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$244,000","4351 Whiteleaf Way, Canton, GA 30115",4,3,"2,077","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,990","717 Thrush Rd, Acworth, GA 30102",2,2,"1,776","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$360,000","200 Sable Ridge Way, Acworth, GA 30102",Studio,--,"2,675","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$184,000","2055 Britley Park Xing, Woodstock, GA 30189",2,2,"1,212",N/A
"$299,000","140 Williamsburg Ln, Woodstock, GA 30189",4,3,"2,892","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$460,373","248 Cordova St, Woodstock, GA 30189",--,--,--,N/A
"$489,500","107 Glencedars Ln, Canton, GA 30115",4,5,"4,897","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","5001 Spice Garden Ln, Woodstock, GA 30189",4,3,"3,344","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$385,000","965 Woodbury Rd, Canton, GA 30114",5,5,"5,792","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,000","Mason Dr, Canton, GA 30115",--,--,--,N/A
"$229,900","1419 Anona Pl, Woodstock, GA 30188",3,3,"1,436",https://photos.zillowstatic.com/p_e/ISj3ax0zaxjn6y0000000000.jpg
"$406,000","203 Valley View Ct, Woodstock, GA 30188",5,4,"3,051",https://photos.zillowstatic.com/p_e/ISzvekx9b9qjjk1000000000.jpg
"$180,000","Mason Dr, Canton, GA 30115",--,--,--,N/A
"$180,000","246 Johnson Dr, Canton, GA 30115",3,2.5,"1,772",N/A
"$196,500","584 Fox Creek Xing #3, Woodstock, GA 30188",2,3,"1,790",https://photos.zillowstatic.com/p_e/ISnmbuf62gst0u1000000000.jpg
"$360,000","526 Papillion Trce, Woodstock, GA 30188",4,3,"2,378",https://photos.zillowstatic.com/p_e/ISf40z6b4oal2m1000000000.jpg
"$171,500","834 Ash St, Canton, GA 30114",2,3,"1,554",https://photos.zillowstatic.com/p_e/ISzbbo6uf93uw61000000000.jpg
"$375,000","506 Windy Sky Blf, Canton, GA 30114",5,4,"3,516",https://photos.zillowstatic.com/p_e/ISjrkdftdip7xy0000000000.jpg
"$120,000","130 Sharp Mountain Crk, Ball Ground, GA 30107",2.05,N/A,N/A,N/A
"$164,000","615 Mcclure Dr LOT 0, Cumming, GA 30028",5.25,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","125 Robinhood Dr, Woodstock, GA 30188",3,1,"1,536","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$197,500","232 Hembredge Dr, Canton, GA 30115",3,2,"1,296","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$164,000","615 Mcclure Dr, Cumming, GA 30028",Studio,--,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","532 Quinn Dr, Woodstock, GA 30188",4,3,"2,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,000","206 Courtyard Dr, Woodstock, GA 30189",2,2,"1,681","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","207 Holly Creek Way, Woodstock, GA 30188",4,3,"3,856","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$350,000","0 Edwards Mill Rd, Ballground, GA 30107",9.07,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","109 The Crossings Ln, Woodstock, GA 30189",2,2,"1,794","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$339,350","108 Avery Landing Way, Canton, GA 30115",4,3,"3,106",N/A
"$185,000","320 Bethel Dr, Woodstock, GA 30189",5,3,"2,962","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$223,000","612 Wellington Ct, Woodstock, GA 30188",4,3,"2,330","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","519 Crestmont Ln, Canton, GA 30114",4,3,"2,743","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$455,000","940 Old Magnolia Trl, Canton, GA 30115",3,3,"2,686","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","630 Morgan Springs Ct, Canton, GA 30115",3,2,"1,544","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$545,000","900 Water Tank Rd, Canton, GA 30115",3,2,"1,760","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$415,000","209 Fox Pointe Ct, Woodstock, GA 30188",5,4,"3,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$307,980","307 Denali Butte, Canton, GA 30114",--,--,--,N/A
"$455,000","416 Mill Stream Way, Woodstock, GA 30188",5,4,"3,985","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$174,325","536 Fox Creek Xing, Woodstock, GA 30188",2,3,"1,369","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,905","318 Winston Cir, Canton, GA 30114",3,3,"1,762","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$197,500","232 Hembredge Dr #12, Canton, GA 30115",3,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,000","222 S Mountain Brook Way, Ball Ground, GA 30107",4,2,"2,439","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,500","295 Allison Ln, Ball Ground, GA 30107",3,2,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$389,900","131 Longleaf Dr, Canton, GA 30114",5,4,"3,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$770,000","811 Creekside Trl, Alpharetta, GA 30004",5,5,"4,511","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$550,000","206 W Sky Ball, Ball Ground, GA 30107",--,--,--,N/A
"$199,500","613 Oakside Pl, Acworth, GA 30102",3,3,"1,624","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,000","819 Buffington Way, Canton, GA 30115",4,3,"3,224","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$218,000","240 Rose Cottage Dr, Woodstock, GA 30189",3,2,"1,328","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$360,000","185 Archie Way, Woodstock, GA 30188",--,--,--,N/A
"$218,000","240 Rose Cottage Dr, Woodstock, GA 30189",3,2,"1,328",https://photos.zillowstatic.com/p_e/ISb9x0pfst8zfj0000000000.jpg
"$360,000","185 Archie Way, Woodstock, GA 30188",--,--,--,N/A
"$225,000","512 Riverview Ln, Canton, GA 30114",2,2,"1,817",https://photos.zillowstatic.com/p_e/ISjjiizrs71c0q0000000000.jpg
"$272,000","506 Drifton Way, Woodstock, GA 30188",3,3,"1,974",https://photos.zillowstatic.com/p_e/ISfgtldycj6q4y0000000000.jpg
"$285,000","812 Plaintain Dr, Woodstock, GA 30188",3,3,"1,986",https://photos.zillowstatic.com/p_e/ISbxnpocz7kiso1000000000.jpg
"$225,000","1269 W Wylie Bridge Rd, Woodstock, GA 30188",3,2,"1,438",https://photos.zillowstatic.com/p_e/IS3f09nf4j9oot0000000000.jpg
"$895,000","2151 Batesville Rd, Canton, GA 30115",4,5,"6,634",https://photos.zillowstatic.com/p_e/ISvgg0ye9jpfsg1000000000.jpg
"$275,000","1527 Dupree Rd, Woodstock, GA 30189",3,2,"2,270",https://photos.zillowstatic.com/p_e/ISrlls57412jj91000000000.jpg
"$298,000","819 Buffington Way, Canton, GA 30115",4,3,"3,224",https://photos.zillowstatic.com/p_e/ISbhfky44ft6fl1000000000.jpg
"$250,000","132 Hidden Lake Cir, Canton, GA 30114",4,3,"2,282","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","511 Watercress Dr, Woodstock, GA 30188",4,2.5,"2,052",N/A
"$529,900","5166 Millwood Dr, Canton, GA 30114",6,5,"4,465","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$226,000","623 Victoria Ln, Woodstock, GA 30189",3,2,"1,316","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$303,611","310 Hickory Run Way, Canton, GA 30114",--,--,--,N/A
"$198,000","122 Bethany Manor Dr, Ball Ground, GA 30107",3,3,"1,844","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$303,000","721 Flag St, Canton, GA 30114",4,3,"2,762","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,500","111 Brookwood Trl, Waleska, GA 30183",3,3,"3,098","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$240,000","5804 Reinhardt College Pkwy, Waleska, GA 30183",3,2,"1,734","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$662,000","222 Grandmar Chase, Canton, GA 30115",5,4,"4,216","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$184,200","107 Woodglen Dr, Woodstock, GA 30188",3,2,"1,584","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","424 Acorn Dr, Acworth, GA 30102",4,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$412,500","186 Antioch Rd, Canton, GA 30115",3,3,"3,396","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$570,000","406 New Fern Ln, Canton, GA 30114",6,7,"6,054","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$196,000","209 Bethany Manor Ct, Ball Ground, GA 30107",4,3,"1,716","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$487,008","246 Harmony Lake Dr, Canton, GA 30115",--,--,--,N/A
"$323,119","216 Gaston Ct, Canton, GA 30115",--,--,--,N/A
"$285,244","405 Summit Ave, Canton, GA 30114",--,--,--,N/A
"$360,000","189 Archie Way, Woodstock, GA 30188",--,--,--,N/A
"$223,000","111 Oakview Psge, Canton, GA 30114",3,3,"1,844","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","242 Colemans Bluff Dr, Woodstock, GA 30188",4,3,"1,956","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","2435 Trenton Dr, Canton, GA 30115",4,2,"1,760","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","704 Harlequin Way, Canton, GA 30115",4,3,"2,551","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$98,000","Arbor Hill Rd, Canton, GA 30115",3,2,"1,950","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$369,500","180 Sweetwater Creek Dr, Canton, GA 30114",5,4,"2,596","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$700,000","1629 A J Land Rd, Canton, GA 30115",11.69,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$420,000","355 Sky Mountain Ln, Canton, GA 30115",4,4,"3,790","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","187 Archie Way, Woodstock, GA 30188",4,4,"2,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","304 Glen Mill Ct, Woodstock, GA 30188",4,3,"2,840","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,500","510 River Pl, Woodstock, GA 30188",3,2,"1,728","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$395,000","511 Bart Manous Rd, Canton, GA 30115",3,2,"2,004","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$320,000","271 Falcon Pointe Ct, Canton, GA 30114",5,3,"2,536",https://photos.zillowstatic.com/p_e/ISrxqwppb78xy60000000000.jpg
"$323,119","216 Gaston Ct, Canton, GA 30115",--,--,--,N/A
"$240,000","3785 Pine Brook Dr, Acworth, GA 30102",3,2,"1,338",https://photos.zillowstatic.com/p_e/ISr512jy9fkdzw1000000000.jpg
"$285,244","405 Summit Ave, Canton, GA 30114",--,--,--,N/A
"$384,000","265 Mitchell Ln, Woodstock, GA 30188",--,--,--,N/A
"$203,000","419 Hillcrest Cmns, Canton, GA 30115",4,3,"1,228",https://photos.zillowstatic.com/p_e/ISrhe4r06s3xem0000000000.jpg
"$358,763","312 Ellington Dr, Canton, GA 30115",--,--,--,N/A
"$280,000","210 Holly Chase Ct, Canton, GA 30114",4,3,"2,307",https://photos.zillowstatic.com/p_e/IS7ix3pyft7pp40000000000.jpg
"$38,000","427 Airstrip Dr, Canton, GA 30114",--,--,--,N/A
"$238,185","630 Royal Crest Ct, Canton, GA 30115",--,--,--,N/A
"$325,000","414 Montclair Ct, Woodstock, GA 30188",--,--,--,N/A
"$340,000","187 Archie Way, Woodstock, GA 30188",--,--,--,N/A
"$325,000","414 Montclair Ct, Woodstock, GA 30188",4,4,"2,115","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$360,000","189 Archie Way, Woodstock, GA 30188",--,--,--,N/A
"$72,500","1125 Wyatt Rd, Canton, GA 30115",--,--,--,N/A
"$98,000","Arbor Hill Rd, Canton, GA 30115",3,2,"1,950","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$88,400","Unassigned Address, Acworth, GA 30101",--,--,--,N/A
"$474,813","Unassigned Address, Acworth, GA 30101",--,--,--,N/A
"$223,000","111 Oakview Psge, Canton, GA 30114",3,3,"1,844","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$280,000","223 Mincey Way, Woodstock, GA 30188",4,3,"2,682","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$413,156","1398 Beechworth Ln, Acworth, GA 30101",3,3,"2,785","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","242 Colemans Bluff Dr, Woodstock, GA 30188",4,3,"1,956","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$231,000","112 Lummus Rd, Cumming, GA 30040",3,2,"1,620","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$333,000","936 Bendleton Dr, Woodstock, GA 30188",4,2.5,"2,216",N/A
"$358,763","312 Ellington Dr, Canton, GA 30115",3,2,"2,250","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","723 Lake Point Dr, Woodstock, GA 30189",3,2,"1,683","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$443,000","1000 Hickory Woods Way, Canton, GA 30115",4,4,"3,196","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,000","135 Townview Dr, Woodstock, GA 30189",3,3,"1,776","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$248,000","2472 Ramblewood Ct, Acworth, GA 30102",4,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","1029 Smithwyck Dr, Canton, GA 30115",3,2,"1,636","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$411,607","1124 Heatherland Dr NE, Marietta, GA 30066",4,5,"3,034","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$392,500","359 Carmichael Cir, Canton, GA",4,4,"3,941","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","187 Archie Way, Woodstock, GA 30188",4,4,"2,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$369,500","180 Sweetwater Creek Dr, Canton, GA 30114",5,4,"2,596","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","173 Brookwood Dr, Canton, GA 30114",6,4,"4,384","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","2435 Trenton Dr, Canton, GA 30115",4,2,"1,760","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","114 Hidden Lake Cir, Canton, GA 30114",4,3,"2,190","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$294,900","146 Plantation Trce, Woodstock, GA 30188",4,3,"2,112","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","704 Harlequin Way, Canton, GA 30115",4,3,"2,551","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
