price,address,bds,ba,sqft,image
"$371,000","1878 Glenview Park Cir, Duluth, GA 30097",3,3,"2,120","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$528,492","4710 Gablestone Xing #19, Hoschton, GA 30548",5,4,"4,430","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","5448 Silver Springs Dr, Sugar Hill, GA 30518",4,3,"2,908","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$308,650","4028 Brynhill Ln #82B, Buford, GA 30518",5,3,"2,740","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$304,850","1667 Castleberry Ln #122C, Buford, GA 30518",4,4,"2,645","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$451,557","4370 Thacker Ln, Suwanee, GA 30024",3,3,"2,313","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$528,492","4710 Gablestone Xing, Hoschton, GA 30548",5,4,"4,430","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$256,500","775 Prestonwood Dr, Lawrenceville, GA 30043",4,3,"2,486","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","4040 Whitfield Oak Way, Auburn, GA 30011",5,4,"3,750","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$339,000","1748 Mineral Springs Rd, Hoschton, GA 30548",4,3,"2,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$347,500","3169 Onamia Rd, Duluth, GA 30096",4,3,"2,619","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$232,500","2411 Arbour Trace Ter, Suwanee, GA 30024",3,3,"1,644","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","1649 Maybell Trl, Lawrenceville, GA 30044",4,3,"2,994","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$305,000","2540 Middleton Way, Grayson, GA 30017",5,3,"2,942","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","3457 Sweetwater Dr, Lawrenceville, GA 30044",3,2,"1,653",N/A
"$325,000","345 Brynfield Pkwy, Suwanee, GA 30024",4,3,"2,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$186,000","2546 Pamela Dr, Snellville, GA 30078",3,2,"1,732","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,850","2453 Quay Rdg, Lawrenceville, GA 30044",3,3,"1,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$256,000","2035 Kensington Ct SW, Lilburn, GA 30047",4,3,"2,416","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,000","2940 Emerald Springs Dr, Lawrenceville, GA 30045",4,3,"1,666","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,000","1958 Patterson Ct, Lawrenceville, GA 30044",Studio,--,"2,146","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$117,000","6620 Wellington Sq, Norcross, GA 30093",2,2,"1,120","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","2046 Maier Ct, Snellville, GA 30078",3,2,"1,546","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$399,900","2981 Cadbury Trl, Snellville, GA 30039",5,4,"3,498","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$271,590","115 Canvas Ives Dr, Lawrenceville, GA 30045",3,3,"1,802","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$399,900","2981 Cadbury Trl, Snellville, GA 30039",5,4,"3,498",https://photos.zillowstatic.com/p_e/ISvwsscgruz8mf1000000000.jpg
"$271,590","115 Canvas Ives Dr, Lawrenceville, GA 30045",3,3,"1,802",https://photos.zillowstatic.com/p_e/ISz78n8v5vrkid0000000000.jpg
"$315,000","1218 Woodcliff Ct SW, Lilburn, GA 30047",4,4,"2,600",https://photos.zillowstatic.com/p_e/ISvc1acvnaa4m81000000000.jpg
"$117,000","6620 Wellington Sq, Norcross, GA 30093",2,2,"1,120",https://photos.zillowstatic.com/p_e/ISrdb706fmnwst0000000000.jpg
"$138,800","3849 Centerville Hwy, Snellville, GA 30039",3,2,"1,650",https://photos.zillowstatic.com/p_e/IS76gewp1k73uz0000000000.jpg
"$349,900","5021 Oak Tree Ln, Stone Mountain, GA 30087",4,5,"4,550",https://photos.zillowstatic.com/p_e/ISnmfxw8z31z8j1000000000.jpg
"$395,000","2619 Dunhaven Gln, Snellville, GA 30078",5,4,"3,435",N/A
"$255,850","2453 Quay Rdg, Lawrenceville, GA 30044",3,3,"1,850",https://photos.zillowstatic.com/p_e/ISj3ijv3vnpjfp0000000000.jpg
"$376,250","3300 Cameron Trl, Norcross, GA 30092",3,4,"2,745",https://photos.zillowstatic.com/p_e/ISrpohy55mq4dw1000000000.jpg
"$195,000","1569 Shenta Oak Dr, Norcross, GA 30093",Studio,--,"1,308","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,000","1958 Patterson Ct, Lawrenceville, GA 30044",Studio,--,"2,146","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$455,000","2719 Cedar Kay Trl, Duluth, GA 30097",6,5,"4,445","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$186,000","2546 Pamela Dr, Snellville, GA 30078",3,2,"1,732","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$348,000","280 Roberts Rd, Suwanee, GA 30024",4,3,"2,949","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","2320 Whitebluff Way, Buford, GA 30519",3,2,"1,932","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,455","301 Northaven Ave, Suwanee, GA 30024",3,4,"2,123","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$801,000","5176 Creek Walk Cir, Peachtree Corners, GA 30092",5,4,"5,036","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$216,500","2671 Cedar Dr, Lawrenceville, GA 30043",4,3,"2,186","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","1659 Auburn Ridge Way #5B, Dacula, GA 30019",2,2,"1,869","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$297,000","1587 Maplecliff Way, Sugar Hill, GA 30518",4,3,"2,308","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$224,000","5841 Swan Walk, Sugar Hill, GA 30518",3,3,"2,228","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","1659 Auburn Ridge Way, Dacula, GA 30019",2,2,"1,869","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$550,000","309 Tarnbrook Chase, Buford, GA 30024",5,4,"3,832","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,000","925 Wolf Springs Cv, Lawrenceville, GA 30043",3,4,"2,196","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$309,000","247 Traditions Dr, Loganville, GA 30052",4,4,"2,880","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,250","839 Cadet Ct NW, Lilburn, GA 30047",3,2,"1,208","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$186,500","122 Park Place Dr, Lawrenceville, GA 30046",3,2,"1,804","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$178,000","3520 Nutmeg Dr, Duluth, GA 30096",2,3,"1,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","6210 Lake Windsor Pkwy, Buford, GA 30518",5,3,"2,921","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$205,000","4865 Brandon Acres Ln, Buford, GA 30519",3,2.5,"1,687","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$268,000","3058 Mill Run Ct, Duluth, GA 30097",5,3,"1,980","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$424,900","5900 Terrace Bend Way, Peachtree Corners, GA 30092",3,4,"2,570","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","3702 Morning Ct, Snellville, GA 30039",3,2,"1,476","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","1442 Hillside Dr, Grayson, GA 30017",4,2,"2,403","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","2571 Kings Cir, Lawrenceville, GA 30044",3,3,"1,344","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","1651 Heathermoor Way, Dacula, GA 30019",5,3,"3,106","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$297,000","2100 Indian Ivey Ln, Dacula, GA 30019",4,3,"2,312","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,000","3327 James Harbor Way, Lawrenceville, GA 30044",4,3,"2,443","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$254,875","2469 Irwell Way, Lawrenceville, GA 30044",3,3,"1,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","1731 Water Lily Way, Lawrenceville, GA 30045",3,3,"2,095","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","222 Hardy Ives Ln, Lawrenceville, GA 30045",4,3,"2,344",https://photos.zillowstatic.com/p_e/ISjvjvnw5bfu0p0000000000.jpg
"$175,500","2788 Hickory Ln, Snellville, GA 30078",3,2,"2,093",https://photos.zillowstatic.com/p_e/ISnmzgx57op4jr0000000000.jpg
"$506,000","1254 Redemption Dr, Lawrenceville, GA 30045",4,5,"5,040",https://photos.zillowstatic.com/p_e/ISjjm9ra0jozoe1000000000.jpg
"$227,000","1991 Rocky Mill Ln, Lawrenceville, GA 30044",3,3,"1,812",https://photos.zillowstatic.com/p_e/ISfc69tibkszuo0000000000.jpg
"$254,875","2469 Irwell Way, Lawrenceville, GA 30044",3,3,"1,850",https://photos.zillowstatic.com/p_e/IS3blmowh1alzd0000000000.jpg
"$210,000","1731 Water Lily Way, Lawrenceville, GA 30045",3,3,"2,095",https://photos.zillowstatic.com/p_e/ISfciigwgv9ub90000000000.jpg
"$157,000","3902 Stillwater Dr, Duluth, GA 30096",3,2,"1,748",N/A
"$215,000","1011 Waterford Park Ct, Lawrenceville, GA 30044",3,3,"1,660",https://photos.zillowstatic.com/p_e/ISv8upsb78bjau0000000000.jpg
"$300,000","1002 Jonathan Ln, Tucker, GA 30084",4,3,"2,790",https://photos.zillowstatic.com/p_e/ISnmzglscohznb0000000000.jpg
"$552,500","1176 Alcovy Rd, Lawrenceville, GA 30045",5,5,"5,485","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$284,000","2645 Trelipe Dr, Lawrenceville, GA 30044",4,3,"2,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$209,500","366 Harmony Grove Rd, Lilburn, GA 30047",4,2,"2,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,000","3327 James Harbor Way, Lawrenceville, GA 30044",4,3,"2,443","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$367,000","558 Loretta Way, Grayson, GA 30017",6,4,"3,822","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$254,475","241 Irwell Path #48, Lawrenceville, GA 30044",3,3,"1,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$254,875","2469 Irwell Way #23A, Lawrenceville, GA 30044",3,3,"1,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$212,000","561 Pond Weed Dr, Lawrenceville, GA 30045",3,3,"1,954","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$484,900","3705 River Hollow Run, Peachtree Corners, GA 30096",4,4,"3,164","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$254,475","241 Irwell Path, Lawrenceville, GA 30044",3,3,"1,850","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$184,900","835 White Oak Ct, Lawrenceville, GA 30046",4,2,"1,380","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$307,000","702 Cedar Trce SW, Lilburn, GA 30047",5,3,"3,024","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$325,000","2362 Saint Kennedy Ln, Buford, GA 30518",4,3,"3,035","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$600,000","3260 Bailey Rd, Dacula, GA 30019",4,4,"3,852","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","2168 Mill Garden Run, Buford, GA 30519",3,4,"1,508","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","1502 Oak Ivy Ln, Lawrenceville, GA 30043",4,2,"2,514","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$307,608","7640 Silk Tree Pointe, Braselton, GA 30517",4,3,"2,550","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$280,865","1875 Hamilton Creek Pkwy, Dacula, GA 30019",3,3,"1,996","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,500","357 Creek Manor Way, Suwanee, GA 30024",3,3,"1,701","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","315 Knelston Oak Dr, Suwanee, GA 30024",3,3,"1,696","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
